"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Hazy_Script.txt:1252","<i>……ただ いずれにせよ やるなら一緒だ。
刑事をひとり残すのは リスクが高い。","<i>Either way, if I'm gonna do it, I have to get them
both. Leaving one alive would be too risky.","a0_050_0483","False","","",""
"Hazy_Script.txt:1253","<i>同時に立ち去れば 同時にふたりに
呪詛を使えるのかは 未知数だが……。","<i>Though I still don't know if I can use the curse
on two people at once if they both leave at the
same time...","a0_050_0484","False","","",""
"Hazy_Script.txt:1254","<i>……正直 どちらかが 呪主である可能性は
高いように思うが……","<i>While I am fairly sure one of them is a curse
bearer...","a0_050_0485","False","","",""
"Hazy_Script.txt:1255","<i>立ち去らせるのも 難しそうだし……これ以上
怪しまれる前に ほかの場所に向かうか……。","<i>Getting them to leave will be hard. Maybe I
should go somewhere else before they get any
more suspicious of me.","a0_050_0486","False","","",""
"Hazy_Script.txt:1256","……さすがに 職質中に
立ち去るわけにもいかないか。","...There's no way they'll just up and leave
while on duty, is there?","a0_050_0487","False","","",""
"Hazy_Script.txt:1257","……はあっ……はあっ！","Haah... Haah...!","a0_050_0488","False","","",""
"Hazy_Script.txt:1258","殺した……！","I killed her!","a0_050_0489","False","","",""
"Hazy_Script.txt:1259","良かった……呪主だった……！
よし……いける！ この調子だッ……!!","Nice... She was a curse bearer!
This is working! I just have to keep it up!","a0_050_0490","False","","",""
"Hazy_Script.txt:1260","よし……！ 呪主を やったぞ……！
いける！ この調子なら……!!","Yes...! I got a curse bearer!
This is working! I just have to keep it up!","a0_050_0491","False","","",""
"Hazy_Script.txt:1261","あと どのくらいあれば……？
ひとりか……ふたりか……！","How many more do I need?
One, two...?","a0_050_0492","False","","",""
"Hazy_Script.txt:1262","本所七不思議『置いてけ堀』の呪詛珠。
現在の滓魂の量は [$102]％だ。","The curse stone of the Whispering Canal,
one of the Seven Mysteries of Honjo.
It is currently [$102]% filled with soul dregs.","a0_050_0493","False","","",""
"Hazy_Script.txt:1263","おれの命を守ってくれた 100円ライターだ。
まだ辛うじて ガスは残っている。","The 100-yen lighter that saved my life.
It still has a tiny bit of fuel left.","a0_050_0494","False","","",""
"Hazy_Script.txt:1264","最初から","Start from beginning","a0_060_0001","False","","",""
"Hazy_Script.txt:1265","旧安田庭園から","Start from Former Yasuda Gardens","a0_060_0002","False","","",""
"Hazy_Script.txt:1266","両国橋","Ryogoku Bridge","a0_060_0012","False","","",""
"Hazy_Script.txt:1267","旧安田庭園","Former Yasuda Gardens","a0_060_0013","False","","",""
"Hazy_Script.txt:1268","考える","Think","a0_060_0021","False","","",""
"Hazy_Script.txt:1269","持ち物","Items","a0_060_0022","False","","",""
"Hazy_Script.txt:1270","場所移動","Move","a0_060_0023","False","","",""
"Hazy_Script.txt:1271","話す","Talk","a0_060_0033","False","","",""
"Hazy_Script.txt:1272","女性","Strange Woman","a0_060_0034","False","","",""
"Hazy_Script.txt:1273","呪詛珠のこと","About curse stones","a0_060_0057","False","","",""
"Hazy_Script.txt:1274","蘇りの秘術","The Rite of Resurrection","a0_060_0058","False","","",""
"Hazy_Script.txt:1275","自己紹介しよう","Introduce yourself","a0_060_0059","False","","",""
"Hazy_Script.txt:1276","やりなおす","Try Again","a0_060_0202","False","","",""
"Hazy_Script.txt:1277","[c3]100円ライター[c0]を 投棄いたしました。","[c3]100-yen lighter[c0] discarded","a0_060_0206","False","","",""
"Hazy_Script.txt:1278","呪詛行使","Use Curse","a0_060_0216","False","","",""
"Hazy_Script.txt:1279","[c4]ストーリーチャート[c0]が 解放されました！","[c4]Story Chart[c0] unlocked!","a0_060_0230","False","","",""
"Hazy_Script.txt:1280","０人","None","a0_060_0250","False","","",""
"Hazy_Script.txt:1281","１人","One person","a0_060_0251","False","","",""
"Hazy_Script.txt:1282","２人","Two people","a0_060_0252","False","","",""
"Hazy_Script.txt:1283","３人","Three people","a0_060_0253","False","","",""
"Hazy_Script.txt:1284","４人","Four people","a0_060_0254","False","","",""
"Hazy_Script.txt:1285","５人","Five people","a0_060_0255","False","","",""
"Hazy_Script.txt:1286","現Verはここまで！
興家さん 引き際を弁えてるゥ！
（つづく）","That's as far as you go here!
Shogo knows when to call it quits!
To be continued...","a0_060_0264","False","","",""
"Hazy_Script.txt:1287","呪詛珠","Curse Stone","a0_060_0265","False","","",""
"Hazy_Script.txt:1288","100円ライター","100-Yen Lighter","a0_060_0266","False","","",""
"Hazy_Script.txt:1289","捨てる","Throw it away","a0_060_0270","False","","",""
"Hazy_Script.txt:1290","いいから捨てる","Yes, really throw it away","a0_060_0273","False","","",""
"Hazy_Script.txt:1291","★最初から","★","a0_060_0274","False","","",""
"Hazy_Script.txt:1292","★両国橋から","★","a0_060_0275","False","","",""
"Hazy_Script.txt:1293","★両国橋で並垣呪詛から","★","a0_060_0276","False","","",""
"Hazy_Script.txt:1294","★旧安田庭園から","★","a0_060_0277","False","","",""
"Hazy_Script.txt:1295","★旧安田庭園で死から","★","a0_060_0278","False","","",""
"Hazy_Script.txt:1296","★春恵後から","★","a0_060_0279","False","","",""
"Hazy_Script.txt:1297","★並垣後から","★","a0_060_0280","False","","",""
"Hazy_Script.txt:1298","★終了","★","a0_060_0281","False","","",""
"Hazy_Script.txt:1299","現在地","Current Location","a0_060_0288","False","","",""
"Hazy_Script.txt:1300","男","Man","a0_060_0291","False","","",""
"Hazy_Script.txt:1301","女","Woman","a0_060_0292","False","","",""
"Hazy_Script.txt:1302","並垣祐太郎","Yutaro Namigaki","a0_060_0293","False","","",""
"Hazy_Script.txt:1303","呪影","Curse Echo","a0_060_0294","False","","",""
"Hazy_Script.txt:1304","おれも 呪主だ","I'm a curse bearer, too.","a0_060_0304","False","","",""
"Hazy_Script.txt:1305","なんだ それ","What's that?","a0_060_0305","False","","",""
"Hazy_Script.txt:1306","……わかった","All right.","a0_060_0319","False","","",""
"Hazy_Script.txt:1307","…………","...","a0_060_0320","False","","",""
"Hazy_Script.txt:1308","話にならないな","This is going nowhere.","a0_060_0343","False","","",""
"Hazy_Script.txt:1309","……いいだろう","Fine.","a0_060_0344","False","","",""
"Hazy_Script.txt:1310","[c3]呪詛珠『置いてけ堀』[c0]に
20％の滓魂を 追加いたしました。","[c3]The curse stone of the Whispering Canal[c0]
has gained 20% soul dregs.","a0_060_0410","False","","",""
"Hazy_Script.txt:1311","[c3]呪詛珠『置いてけ堀』[c0]に
25％の滓魂を 追加いたしました。","[c3]The curse stone of the Whispering Canal[c0]
has gained 25% soul dregs.","a0_060_0598","False","","",""
"Hazy_Script.txt:1312","<cspace=-4px><color=#ddd><font=""TELOP"">興家彰吾","<align=""center""><color=#ddd><cspace=-4px><font=""TELOP"">興家彰吾<cspace=0px>[x0.4]
<voffset=0.3em><font=""MAIN"">Shogo Okiie","a0_060_0642","False","","",""
"Hazy_Script.txt:1313","<cspace=-4px><color=#ddd><font=""TELOP"">午前３時台","<color=#ddd><font=""TELOP""><cspace=-4px><voffset=-0.5em>3 a.m.","a0_060_0643","False","","",""
"Hazy_Script.txt:1314","よし 次だ……！","All right, on to the next one!","a0_060_0644","False","","",""
"Hazy_Script.txt:1315","まず [c3]両国橋[c0]の手前あたり。
ここが『片葉の芦』で……","First, the One-Sided Reed by [c3]Ryogoku Bridge[c0]...","a0_060_0645","False","","",""
"Hazy_Script.txt:1316","そして  隅田川沿いにある [c3]旧安田庭園[c0]が
『落葉なき椎』……か。","Then the Evergreen Beech at the [c3]Former Yasuda
Gardens[c0] along the Sumida River.","a0_060_0646","False","","",""
"Hazy_Script.txt:1317","ついに 隅田川まで来たな……。","Finally, Sumida River.","a0_060_0647","False","","",""
"Hazy_Script.txt:1318","[sruby-50]<cspace=-4px><color=#ddd><font=""TELOP"">[vruby-10]両国橋","<align=""center""><color=#ddd><cspace=0px><font=""TELOP"">両国橋[x0.3]
<cspace=0px><font=""MAIN"">Ryogoku Bridge","a0_060_0648","False","","",""
"Hazy_Script.txt:1319","……両国橋だ。","This is Ryogoku Bridge.","a0_060_0649","False","","",""
"Hazy_Script.txt:1320","呪影","Curse Echo","a0_060_0650","False","","",""
"Hazy_Script.txt:1321","……やあ。ちょっと失礼するよ。","Heya. Quick question for you.","a0_060_0651","False","","",""
"Hazy_Script.txt:1322","うわっ……。","What the...","a0_060_0652","False","","",""
"Hazy_Script.txt:1323","突然 呼び止めて すまないね。
ひとつ 尋ねたいのだけど……いいかな。","Sorry this is so sudden, but I've gotta ask.
You don't mind, do you?","a0_060_0653","False","","",""
"Hazy_Script.txt:1324","きみは……呪主かい？","Are you a curse bearer?","a0_060_0654","False","","",""
"Hazy_Script.txt:1325","……なにっ？","...What?","a0_060_0655","False","","",""
"Hazy_Script.txt:1326","……うっ……！","Ngh...!","a0_060_0656","False","","",""
"Hazy_Script.txt:1327","……こいつ……自ら 呪主であることを
明かすとは……どういうつもりだ？","Making it obvious that he's a curse bearer
himself—what's he trying to pull?","a0_060_0657","False","","",""
"Hazy_Script.txt:1328","それでも 先に 条件を踏ませる自信が
あるのかもしれない……要注意だ……。","Maybe he's confident that he can activate his
curse before I activate mine... Gotta be careful.","a0_060_0658","False","","",""
"Hazy_Script.txt:1329","ここは なんと 答えるべきか……","How should I respond here...?","a0_060_0659","False","","",""
"Hazy_Script.txt:1330","……ああ。おれも 呪主だ。","Yeah. I'm a curse bearer too.","a0_060_0660","False","","",""
"Hazy_Script.txt:1331","……なんだ それは。","...The hell is that?","a0_060_0661","False","","",""
"Hazy_Script.txt:1332","返答が遅い。","You took too long to answer.","a0_060_0662","False","","",""
"Hazy_Script.txt:1333","……え!?","Huh!?","a0_060_0663","False","","",""
"Hazy_Script.txt:1334","それに……今 ぼくのうしろに
呪影が現れたとき <u>目を向けた</u>だろう？","Plus, you glanced behind me when the curse echo
appeared.","a0_060_0664","False","","",""
"Hazy_Script.txt:1335","確信した。きみも……呪主だね？
隠しても 無駄だ。というか……隠せてないよ。","I knew it. You're a curse bearer, too. You can
stop trying to hide it now. Not that you were
doing a very good job...","a0_060_0665","False","","",""
"Hazy_Script.txt:1336","くっ……！","Damn it...!","a0_060_0666","False","","",""
"Hazy_Script.txt:1337","ああ……その通りだ……。","...Yeah. You're right.","a0_060_0667","False","","",""
"Hazy_Script.txt:1338","そうか……素直に認めてくれて よかった。
まずは 落ち着いて 話がしたいからね。","I appreciate the honesty. I just want to have a
nice, calm little chat.","a0_060_0668","False","","",""
"Hazy_Script.txt:1339","ぼくの名前は [c4]並垣 祐太郎[c0]。
呪影は『足洗い屋敷』だ。よろしく。","The name's [c4]Yutaro Namigaki[c0].
My curse echo is the Foot-Washing Mansion.","a0_060_0669","False","","",""
"Hazy_Script.txt:1340","<cspace=-6px><font=""TELOP""><color=#ddd>呪主の青年","<color=#ddd>Young Curse Bearer","a0_060_0670","False","","",""
"Hazy_Script.txt:1341","<cspace=-4px><font=""TELOP""><color=#ddd>[sruby-50][vruby-12]並垣祐太郎","<cspace=-4px><font=""TELOP""><color=#ddd>並垣祐太郎<cspace=0px>
<voffset=1.1em><font=""MAIN""><space=17px>[x0.4]Yutaro Namigaki","a0_060_0671","False","","",""
"Hazy_Script.txt:1342","……話 だと？","A chat?","a0_060_0672","False","","",""
"Hazy_Script.txt:1343","ああ。ぼくは 目の前にいるのが 呪主だからって
問答無用で呪詛を行使するほど 野蛮じゃない。","I'm not going to curse first and ask questions
later just because we're both curse bearers.
I've got a little more class than that.","a0_060_0673","False","","",""
"Hazy_Script.txt:1344","きみも……愚かじゃないならば
そうしてもらえると 助かる。","I hope you're smart enough to extend me the
same courtesy.","a0_060_0674","False","","",""
"Hazy_Script.txt:1345","……わかった。いいだろう。
話を 聞こう。","...Fine. Chat away.","a0_060_0675","False","","",""
"Hazy_Script.txt:1346","ありがとう。
聡い判断ができる相手で よかった。","Thank you. Good to know I'm dealing with
someone reasonable.","a0_060_0676","False","","",""
"Hazy_Script.txt:1347","………………。","...","a0_060_0677","False","","",""
"Hazy_Script.txt:1348","あれ……返事が 聞こえなかったな。","Oh? I didn't hear your answer.","a0_060_0678","False","","",""
"Hazy_Script.txt:1349","まさかと思うけど……ぼくの呪いの 条件を踏む前に
自分の条件を 満たせないか……とか 考えていたかい？","You aren't thinking about whether you can set off
your curse before I can activate mine, now are you?","a0_060_0679","False","","",""
"Hazy_Script.txt:1350","……うっ……！","Ngh...!","a0_060_0680","False","","",""
"Hazy_Script.txt:1351","うわっ……！
あんた いつの間に……。","What the...! How did you...?","a0_060_0681","False","","",""
"Hazy_Script.txt:1352","……あ。わたしのことは
どうぞ お構いなく～。","Oh, don't mind me.","a0_060_0682","False","","",""
"Hazy_Script.txt:1353","ほらほら 祐太郎くんが 話をしたいそうですよ。
早く 答えないと……あれになっちゃいますよ？","Yutaro said he wants to talk. You'd better answer
quickly before... Well, you know what.","a0_060_0683","False","","",""
"Hazy_Script.txt:1354","これは……こいつの 呪影か……。","Is this his curse echo?","a0_060_0684","False","","",""
"Hazy_Script.txt:1355","『足洗い屋敷』と言っていたな……
だから 足しかないのか……?","He said it was the Foot-Washing Mansion...
Is that why there are only legs?","a0_060_0685","False","","",""
"Hazy_Script.txt:1356","……話ってのは？","All right, let's talk. What do you want?","a0_060_0686","False","","",""
"Hazy_Script.txt:1357","ああ。単刀直入に言おう。","Right. I'll cut straight to the chase.","a0_060_0687","False","","",""
"Hazy_Script.txt:1358","ぼくと……手を組まないか？","Will you...join forces with me?","a0_060_0688","False","","",""
"Hazy_Script.txt:1359","手を 組む……？
滓魂を 集めるのにか……？","Join forces...? To gather soul dregs?","a0_060_0689","False","","",""
"Hazy_Script.txt:1360","ああ。……きみも 蘇らせたい人が いるから
仕方なく 呪いの力を使うのだろう？","Yep. You're using your curse because there's
someone you want to resurrect too, right?","a0_060_0690","False","","",""
"Hazy_Script.txt:1361","だったら……ひとりで ひとり分を集めるよりも
ふたりで ふたり分を集めるほうが 効率的だ。","In that case, it'd be more effective for the two
of us to work together than to do it all yourself.","a0_060_0691","False","","",""
"Hazy_Script.txt:1362","ちょっと考えれば わかるだろう？
分担できるし 呪いの条件も ２種類が使える。","Think about it. We could split the work, and we'd
have two kinds of curses at our disposal.","a0_060_0692","False","","",""
"Hazy_Script.txt:1363","協力か……。
考えてもいなかったが……","Working together...
I hadn't thought about that before.","a0_060_0693","False","","",""
"Hazy_Script.txt:1364","呪詛珠に集めた滓魂は 再分配できるのか？
それが 最低限の 条件な気がするが……。","Can the soul dregs in one curse stone be moved
to another? That's a fundamental requirement for
this to work.","a0_060_0694","False","","",""
"Hazy_Script.txt:1365","だから……まずは その検証からだね。
それも ふたりじゃないと できないから。","Well, we'll have to test it. And I can't do that
alone, either.","a0_060_0695","False","","",""
"Hazy_Script.txt:1366","そうか……。","I see...","a0_060_0696","False","","",""
"Hazy_Script.txt:1367","……いいだろう。協力して お互いが
達成しやすくなるなら 悪くない話だ。","All right, then. If working together helps us both
get what we want, maybe it's not a bad idea.","a0_060_0697","False","","",""
"Hazy_Script.txt:1368","ありがとう。きみが ものごとを
合理的に考えられる人で よかった。","Thanks. Glad to be dealing with someone who can
think things through rationally.","a0_060_0698","False","","",""
"Hazy_Script.txt:1369","その前に ひとつ
確認しておきたいが……","But there's something I need to know in advance.","a0_060_0699","False","","",""
"Hazy_Script.txt:1370","そもそも あんた……","Tell me...","a0_060_0700","False","","",""
"Hazy_Script.txt:1371","今 どれくらい
滓魂を集めてあるんだ？","How many soul dregs do you have right now?","a0_060_0701","False","","",""
"Hazy_Script.txt:1372","…………。","...","a0_060_0702","False","","",""
"Hazy_Script.txt:1373","ああ。もちろん……手に入れてるよ。
ぼくは……やれば できるんだ。","Right. I have...some, of course. I am more than
competent, after all.","a0_060_0703","False","","",""
"Hazy_Script.txt:1374","どのくらいかを 聞いているんだが？","I'm asking you how many.","a0_060_0704","False","","",""
"Hazy_Script.txt:1375","…………。","...","a0_060_0705","False","","",""
"Hazy_Script.txt:1376","……１％だが……大丈夫。ぼくの呪いの条件は
すこぶる簡単だ。すぐに集められるさ。","I'm at 1%...but don't worry about it. My curse
is so easy to activate I'll have plenty in no time.","a0_060_0706","False","","",""
"Hazy_Script.txt:1377","きみだって ひとりでは まだ
集められて いないだろう……？","I bet you haven't managed to get any on your own,
have you?","a0_060_0707","False","","",""
"Hazy_Script.txt:1378","……悪いが そこが不確定では
話に乗るわけには いかない。","Sorry, but there's no way I can accept your offer
until I know that.","a0_060_0708","False","","",""
"Hazy_Script.txt:1379","検証中に 持ち逃げされる
可能性だって 拭いきれない。","Who's to say you won't run away while we're in
the middle of testing it?","a0_060_0709","False","","",""
"Hazy_Script.txt:1380","…………。","...","a0_060_0710","False","","",""
"Hazy_Script.txt:1381","いやあ……そこは 信じてもらうしかないな。
ひとりで集めるのも 難しいだろう？","Well, you're just going to have to trust me.
Or do you think you can collect them all yourself?","a0_060_0711","False","","",""
"Hazy_Script.txt:1382","……[$102]％だ。","I'm at [$102]%.","a0_060_0712","False","","",""
"Hazy_Script.txt:1383","……ん？ 何がだい？","Huh? Say what?","a0_060_0713","False","","",""
"Hazy_Script.txt:1384","おれの呪詛珠の 今の滓魂の量だよ。","That's the amount of soul dregs I have in my
curse stone right now.","a0_060_0714","False","","",""
"Hazy_Script.txt:1385","……はあ!?","What!?","a0_060_0715","False","","",""
"Hazy_Script.txt:1386","……え？ それ本当か!?","Wait, are you serious!?","a0_060_0716","False","","",""
"Hazy_Script.txt:1387","……どうやら あんたとは……
覚悟も 行動力も 違うようだ。","You're not even close to being on my level.","a0_060_0717","False","","",""
"Hazy_Script.txt:1388","おれは ひとりで集める。
協力の話は なかったことにしてくれ。","I'll keep gathering soul dregs on my own.
Let's forget all this joining forces business.","a0_060_0718","False","","",""
"Hazy_Script.txt:1389","なんだと……!?","You've gotta be kidding me!","a0_060_0719","False","","",""
"Hazy_Script.txt:1390","……ふん。そんなハッタリで
こっちが 怯むと 思ってるとは。","...Hmph. I call your bluff.
Don't think you can scare me off so easily.","a0_060_0720","False","","",""
"Hazy_Script.txt:1391","……おれよりも 若そうな男だ。
大学生くらいか？","A young man, probably younger than me.
Maybe a college student?","a0_060_0721","False","","",""
"Hazy_Script.txt:1392","物怖じしない 堂々とした態度だ。
さぞかし 自信があるのだろう。","This guy is quite the bold character.
He's got confidence, I'll give him that.","a0_060_0722","False","","",""
"Hazy_Script.txt:1393","このあたりに『片葉の芦』が生えていた
片葉堀という 脇堀があったらしいが……","The canal where the One-Sided Reed grew is
supposed to be around here somewhere...","a0_060_0723","False","","",""
"Hazy_Script.txt:1394","現在は その痕跡すらも
残っていないようだ。","But now there's no trace of it left.","a0_060_0724","False","","",""
"Hazy_Script.txt:1395","ここに架かっている大きな橋が [c4]両国橋[c0]だ。","The large bridge here is called [c4]Ryogoku Bridge[c0].","a0_060_0725","False","","",""
"Hazy_Script.txt:1396","ここを渡って川を越えると 中央区の
日本橋馬喰町方面に 繋がる。","Crossing the river leads to Nihonbashi Bakurocho
in Chuo City.","a0_060_0726","False","","",""
"Hazy_Script.txt:1397","<i>こいつ……呪主であることを
積極的に 明かしてくるとは……。","<i>Why would he out himself as a curse bearer
like that...?","a0_060_0727","False","","",""
"Hazy_Script.txt:1398","<i>もしや……それが 条件に
関係しているのか……？","<i>Don't tell me it has something to do with
activating his curse?","a0_060_0728","False","","",""
"Hazy_Script.txt:1399","<i>くそっ！
うしろにも 女が ひとり……！","<i>Whoa! There's a woman behind him!","a0_060_0729","False","","",""
"Hazy_Script.txt:1400","<i>どういう関係だ……？
ふたりで 滓魂を集めてるのか……？","<i>What does she have to do with this?
Are the two of them gathering soul dregs together?","a0_060_0730","False","","",""
"Hazy_Script.txt:1401","<i>呪主同士で 話だと……?
どういうつもりだ……この男……。","<i>A chat between two curse bearers?
What's he trying to pull?","a0_060_0731","False","","",""
"Hazy_Script.txt:1402","いや……やめておこう。
ヘタに逃げれば 命取りだ。","I don't think that's a good idea. If I don't
make a clean escape, it might cost me my life.","a0_060_0732","False","","",""
"Hazy_Script.txt:1403","それに……まだ こいつから
滓魂を 奪える可能性がある……！","Besides, I might still be able to take soul dregs
from him...!","a0_060_0733","False","","",""
"Hazy_Script.txt:1404","そうか……残念だよ。","I see... That's too bad.","a0_060_0734","False","","",""
"Hazy_Script.txt:1405","話をする気が ないならば……仕方がない。","If you don't feel like talking, then you leave me
no choice.","a0_060_0735","False","","",""
"Hazy_Script.txt:1406","せっかく 生き残れるチャンスを
自ら 棒に振ってしまうとはね……。","I even gave you a chance to come out of this
alive. Real shame you're just gonna waste it.","a0_060_0736","False","","",""
"Hazy_Script.txt:1407","なにっ……!!","What are you...!?","a0_060_0737","False","","",""
"Hazy_Script.txt:1408","……なんだ……？
これは 呪影の《声》……!?","What the...? Is this the voice of the curse echo?","a0_060_0738","False","","",""
"Hazy_Script.txt:1409","ぼくの『足洗い屋敷』は 七不思議の中でも
特に強い 怨みの記憶を持っているのだ。","Among the Seven Mysteries, the resentful memory
of the Foot-Washing Mansion is particularly strong.","a0_060_0739","False","","",""
"Hazy_Script.txt:1410","耳を塞いでも 聞こえてくるだろう……？
この呪影の《<u>声</u>》<u>を聞いたら</u> もう ジ・エンドだ！","You can't block it out by plugging your ears.
As soon as you hear the voice of my curse echo,
it's the end for you!","a0_060_0740","False","","",""
"Hazy_Script.txt:1411","……くっ!!","Damn it...!","a0_060_0741","False","","",""
"Hazy_Script.txt:1412","[sruby-50]<cspace=-8px><color=#ddd><font=""TELOP"">[vruby-10][c5]興家彰吾 死亡","<align=""left""><cspace=-6px><font=""TELOP""><space=-6px>[c5]興家彰吾 死亡[x0.4]
<cspace=0px><font=""MAIN"">Shogo Okiie - Deceased","a0_060_0742","False","","",""
"Hazy_Script.txt:1413","なんと……どうやら [%0]様の
望まない結果に 進んでしまったようですね。","My, my, [%0]... You seem to have arrived at a
less-than-favorable result.","a0_060_0743","False","","",""
"Hazy_Script.txt:1414","えー……これは わたくしの
勝手な推測ですけど……","This is mere conjecture on my part, but...","a0_060_0744","False","","",""
"Hazy_Script.txt:1415","あなた様には……あなた様にしかできない
呪詛の回避方法が あるのではないかと。","You have a way to evade curses that no one else
is capable of, do you not?","a0_060_0745","False","","",""
"Hazy_Script.txt:1416","ただ……何度も いらしてますので
もう少々 お伝えしておきますと……。","However... As you've been here several times,
allow me to expound on this further.","a0_060_0746","False","","",""
"Hazy_Script.txt:1417","あの呪影の発する[c3]《声》を 聞かずに済ます方法[c0]を
……どこかで 教えてもらっているはずでは？","If I'm not mistaken, you've already learned
[c3]how to avoid hearing the voice[c0] of the curse
echo somewhere.","a0_060_0747","False","","",""
"Hazy_Script.txt:1418","もし お忘れでしたら……お手持ちの資料の
[c3]《ゲームの遊び方》[c0]を 読み返してみては いかがでしょうか。","If by chance you've forgotten, perhaps try
rereading [c3]How to Play[c0] in your Files.","a0_060_0748","False","","",""
"Hazy_Script.txt:1419","ご安心ください。あなた様なら 並垣青年との
会話から 何度でも やり直すことができますから。","Fear not. You may make as many attempts as you
please from the conversation with Yutaro.","a0_060_0749","False","","",""
"Hazy_Script.txt:1420","かしこまりました。
呪詛発動前に <u>対処</u>を お忘れなく。","Very well. Remember to ward off the curse before
it is activated.","a0_060_0750","False","","",""
"Hazy_Script.txt:1421","ただし……興家彰吾は このことには <u>気付きようもない</u>
はずですから あなた様が 対応してくださいませ。","But bear in mind, Shogo Okiie has no way of
realizing it himself, so you must react for him.","a0_060_0751","False","","",""
"Hazy_Script.txt:1422","……ん？","Hm...?","a0_060_0752","False","","",""
"Hazy_Script.txt:1423","声なんて……聞こえないが……？","A voice? I don't hear any voice.","a0_060_0753","False","","",""
"Hazy_Script.txt:1424","なにっ……!?
そんな バカな……！","What!? There's no way...!","a0_060_0754","False","","",""
"Hazy_Script.txt:1425","しかし……確かに
あいつは……無事だ……！","And yet there he is, perfectly unharmed!","a0_060_0755","False","","",""
"Hazy_Script.txt:1426","どうなっている!?
どういうことだ!?","How!? What's going on here!?","a0_060_0756","False","","",""
"Hazy_Script.txt:1427","…………。","...","a0_060_0757","False","","",""
"Hazy_Script.txt:1428","おれも よくわからないが……あいつの
呪いの条件は 達成できてないようだな……。","I don't completely understand it myself, but his
curse's conditions don't seem to have been met.","a0_060_0758","False","","",""
"Hazy_Script.txt:1429","これは……チャンスだ！","This is my chance!","a0_060_0759","False","","",""
"Hazy_Script.txt:1430","並垣……！ お前の呪いは
おれには 効かないッ！","Yutaro! Your curse won't work on me!","a0_060_0760","False","","",""
"Hazy_Script.txt:1431","今日は 特別に 見逃してやるから
とっとと ここから 去れ！","I'll let you off easy today, so get the hell
out of here!","a0_060_0761","False","","",""
"Hazy_Script.txt:1432","く……くっそう……!!","You son of a—!","a0_060_0762","False","","",""
"Hazy_Script.txt:1433","ふん……！ だったら
勝手に やらせてもらうぜ！","Hmph...! Fine! I'll just be on my way, then!","a0_060_0763","False","","",""
"Hazy_Script.txt:1434","絶対……後悔させてやる……！","But mark my words, I'll make you regret this!","a0_060_0764","False","","",""
"Hazy_Script.txt:1435","あっ……！","Ah...!","a0_060_0765","False","","",""
"Hazy_Script.txt:1436","ぐわああああっ！","Gaaaaaah!","a0_060_0766","False","","",""
"Hazy_Script.txt:1437","がはアッ……!! げほッ……！
なん……で……！ な……に が……!!","Aaagh! Ugh...! Why...!? How...is...this...!?","a0_060_0767","False","","",""
"Hazy_Script.txt:1438","[sruby-50]<cspace=-4px><color=#ddd><font=""TELOP"">[vruby-10]旧安田庭園","<align=""center""><color=#ddd><cspace=-2px><font=""TELOP"">旧安田庭園[x0.3]
<cspace=0px><font=""MAIN"">Former Yasuda Gardens","a0_060_0768","False","","",""
"Hazy_Script.txt:1439","……旧安田庭園内。","The Former Yasuda Gardens.","a0_060_0769","False","","",""
"Hazy_Script.txt:1440","なにやら 最近ここで事件があったようで
入口が 封鎖されていたが……","There was some kind of incident here recently,
so the entrance was closed off.","a0_060_0770","False","","",""
"Hazy_Script.txt:1441","この時間は 特に見張りもなく
侵入は 容易だった。","But it was easy enough to sneak in since there
are no guards at this time of night.","a0_060_0771","False","","",""
"Hazy_Script.txt:1442","……が。","However...","a0_060_0772","False","","",""
"Hazy_Script.txt:1443","…………[$62]。","...[$62].","a0_060_0773","False","","",""
"Hazy_Script.txt:1444","……あら。
どうするのか……決心 ついた？","So. Have you decided what you're going to do?","a0_060_0774","False","","",""
"Hazy_Script.txt:1445","………………。","...","a0_060_0775","False","","",""
"Hazy_Script.txt:1446","……あなたの……","With your...","a0_060_0776","False","","",""
"Hazy_Script.txt:1447","大事な 大事な……","oh so precious...","a0_060_0777","False","","",""
"Hazy_Script.txt:1448","[s0.1]……[s0.4]呪詛珠。[s]","[s0.1]...[s0.4]curse stone.[s]","a0_060_0778","False","","",""
"Hazy_Script.txt:1449","………………。","...","a0_060_0779","False","","",""
"Hazy_Script.txt:1450","<i>……そう。","<i>...Yeah.","a0_060_0780","False","","",""
"Hazy_Script.txt:1451","<i>さっき この庭園に 侵入した際……","<i>As soon as I snuck into the gardens...","a0_060_0781","False","","",""
"Hazy_Script.txt:1452","<i>敷地内にいた この女性に
背後から 声をかけられた。","<i>A woman inside called out from behind me.","a0_060_0782","False","","",""
"Hazy_Script.txt:1453","[s0][a0.5]「お待ちしてました。
　……私 呪詛珠を持っています」","[s0][a0.5]""I've been waiting for you.
...I have a curse stone.""","a0_060_0783","False","","",""
"Hazy_Script.txt:1454","<i>突然の宣言に おれが返す言葉を
失っていると 女性はこう続けた……。","<i>Her sudden proclamation had me at a loss for words,
so the woman continued...","a0_060_0784","False","","",""
"Hazy_Script.txt:1455","[s0][a0.5]「そして……今すぐにでも あなたを
　<u>呪い殺せる状態</u>にあります」","[s0][a0.5]""I have you in a position where I can use my
curse on you whenever I please.""","a0_060_0785","False","","",""
